Lookup ID,Age,Gender,Marital status,City,State,Country,Email,Class of,College,Degree,Enrolled Via,Enrollment Date,Total Donation Amount,Cumulative Lifetime Donation Years,Consecutive Years of Giving,If Donated
11488038,72,Male,Married,Clinton,Illinois,United States,Yes,1972,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
13663683,28,Male,Unknown,Chengdu,Sichuan,China,Yes,2018,1KU-Law,LLM: Master of Laws,No record,1900-01-01 00:00:00,0,0,0,0
11535019,70,Female,Married,Evergreen Park,Illinois,United States,Yes,1974,,BA: Bachelor of Arts,No record,1900-01-01 00:00:00,0,0,0,0
12068148,59,Male,Married,Coronado,California,United States,Yes,1986,1KY-Applied Health Sciences,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11434386,76,Female,Widow/er,Elk Grove Village,Illinois,United States,Yes,,,,Main site,2022-02-08 00:00:00,17114.83,39,24,1
10693703,41,Male,Married,Winter Garden,Florida,United States,Yes,2004,,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11097488,30,Female,Single,Chicago,Illinois,United States,Yes,2016,1KV-Liberal Arts & Sciences,MA: Master of Arts,Main site,2022-07-18 00:00:00,0,0,0,0
13651159,23,Male,Single,Homer Glen,Illinois,United States,Yes,2020,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11433619,75,Male,Married,Lake Mills,Wisconsin,United States,Yes,1974,1LC-Veterinary Medicine,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11472508,69,Female,Married,Glencoe,Illinois,United States,Yes,1975,1KN-Education,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11100277,26,Male,Unknown,San Francisco,California,United States,Yes,2020,1KV-Liberal Arts & Sciences,BSLAS: BS  Liberal Arts and Science,Main site,2022-03-15 00:00:00,18,1,1,1
11501509,56,Male,Married,Evanston,Illinois,United States,Yes,1989,1KR-Fine & Applied Arts,BA: Bachelor of Arts,Main site,2022-11-15 00:00:00,0,0,0,0
10858964,32,Male,Single,Anderson,Indiana,United States,Yes,2012,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11430190,56,Male,Married,San Francisco,California,United States,Yes,1989,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Main site,2022-08-17 00:00:00,0,0,0,0
11645088,53,Male,Married,Wadsworth,Ohio,United States,Yes,1991,1KP-Grainger Engineering,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
13896487,25,Male,Married,Chicago,Illinois,United States,Yes,2020,1KM-Gies College of Business,MAS: Master of Accounting Science,Main site,2022-12-29 00:00:00,0,0,0,0
11538564,63,Male,Married,Auburndale,Massachusetts,United States,Yes,1981,1KP-Grainger Engineering,BS: Bachelor of Science,Main site,2022-02-07 00:00:00,5500,14,5,1
10713989,41,Female,Unknown,Savoy,Illinois,United States,Yes,2009,1LL-School of Social Work,MSW: Master of Social Work,Back to School '22,2022-08-24 00:00:00,0,0,0,0
11395711,76,Male,Married,Little Rock,Arkansas,United States,Yes,1969,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11375480,84,Male,Widow/er,Danbury,Connecticut,United States,Yes,1963,1KP-Grainger Engineering,MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
10723944,34,Female,Unknown,Schaumburg,Illinois,United States,Yes,2012,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11177926,25,Male,Unknown,Mount Prospect,Illinois,United States,Yes,2020,1KR-Fine & Applied Arts,BS: Bachelor of Science,Main site,2022-07-10 00:00:00,0,0,0,0
11546877,77,Male,Married,West Lafayette,Indiana,United States,Yes,1971,1KP-Grainger Engineering,MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
11698248,42,Male,Unknown,Champaign,Illinois,United States,Yes,2003,100-Urbana-Champaign Campus (GENERIC),,Main site,2022-10-10 00:00:00,0,0,0,0
11689638,54,Male,Unknown,Forney,Texas,United States,Yes,2004,1KV-Liberal Arts & Sciences,BS: Bachelor of Science,Main site,2022-04-25 00:00:00,0,0,0,0
13778288,56,Male,Unknown,Hongkong,Hong Kong Special Administrative Region,Hong Kong,Yes,2021,1KM-Gies College of Business,MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
11718810,43,Male,Married,Bellevue,Washington,United States,Yes,1997,,HSG: High School Grad,No record,1900-01-01 00:00:00,0,0,0,0
11661970,49,Female,Married,Glenview,Illinois,United States,Yes,1995,1KM-Gies College of Business,BS: Bachelor of Science,Main site,2022-02-09 00:00:00,246.88,3,2,1
13769225,35,Female,Unknown,Cupertino,California,United States,Yes,2020,1KM-Gies College of Business,MBA: Master of Business Admin,No record,1900-01-01 00:00:00,0,0,0,0
14333778,0,Male,Unknown,Mount Carroll,Illinois,United States,Yes,,,,Main site,2022-11-19 00:00:00,0,0,0,0
11757525,44,Male,Single,Skokie,Illinois,United States,Yes,,1KM-Gies College of Business,NDEG: Non-Degree,Main site,2022-04-09 00:00:00,0,0,0,0
10726210,43,Female,Married,Indianapolis,Indiana,United States,Yes,2001,1KT-College of Media,BS: Bachelor of Science,Back to School '22,2022-08-25 00:00:00,0,0,0,0
11757651,46,Male,Single,Chicago,Illinois,United States,Yes,2000,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11951382,40,Female,Unknown,Pittsburgh,Pennsylvania,United States,Yes,2004,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Holiday Promo '22,2022-12-01 00:00:00,0,0,0,0
11126553,26,Female,Unknown,Woodridge,Illinois,United States,Yes,2019,1KT-College of Media,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
14126405,41,Male,Unknown,Bellerose,New York,United States,Yes,2021,1KM-Gies College of Business,MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
11954311,40,Female,Unknown,Greenville,Illinois,United States,Yes,,,,Main site,2022-03-03 00:00:00,240.95,3,1,1
13708361,47,Male,Married,Fremont,California,United States,Yes,2020,1KM-Gies College of Business,MBA: Master of Business Admin,Main site,2022-08-31 00:00:00,0,0,0,0
11435887,79,Male,Married,Bloomingdale,Illinois,United States,Yes,,,,Main site,2022-02-07 00:00:00,693.75,13,2,1
10559227,57,Female,Married,Skokie,Illinois,United States,Yes,,,,Main site,2022-07-22 00:00:00,0,0,0,0
11416502,78,Female,Single,Honolulu,Hawaii,United States,Yes,1966,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11482665,46,Female,Married,Paradise Valley,Arizona,United States,Yes,2000,1KP-Grainger Engineering,BS: Bachelor of Science,Main site,2022-06-02 00:00:00,0,0,0,0
11490482,74,Male,Married,Alpharetta,Georgia,United States,Yes,1977,1LP-School of Information Sciences,MS: Master of Science,Main site,2022-02-07 00:00:00,8753.75,23,18,1
14272236,0,Male,Unknown,Westford,Massachusetts,United States,Yes,,,,Main site,2022-08-24 00:00:00,0,0,0,0
10682287,36,Male,Married,La Grange,Illinois,United States,Yes,2009,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,Main site,2022-02-08 00:00:00,33898.2,18,18,1
13708651,40,Male,Unknown,Singapore,Singapore,Singapore,Yes,2019,1KM-Gies College of Business,MS: Master of Science,No record,1900-01-01 00:00:00,50,1,1,1
11390492,73,Male,Married,Germantown,Tennessee,United States,Yes,1971,1KM-Gies College of Business,BS: Bachelor of Science,Main site,2022-09-02 00:00:00,0,0,0,0
11655570,52,Female,Married,Schaumburg,Illinois,United States,Yes,1993,1KN-Education,BS: Bachelor of Science,Main site,2022-08-21 00:00:00,0,0,0,0
11637129,76,Male,Married,El Paso,Texas,United States,Yes,1986,1KN-Education,PHD: Doctor of Philosophy,No record,1900-01-01 00:00:00,0,0,0,0
12023040,74,Female,Married,Farmington,Missouri,United States,Yes,1971,1KV-Liberal Arts & Sciences,BA: Bachelor of Arts,Main site,2022-02-11 00:00:00,2150,16,16,1
11426373,71,Female,Married,Morton Grove,Illinois,United States,Yes,1972,1KN-Education,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11570897,63,Female,Married,Oakland,California,United States,Yes,1980,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11531883,75,Female,Single,McDonough,Georgia,United States,Yes,1976,1LP-School of Information Sciences,MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
12046002,43,Female,Married,Happy Valley,Oregon,United States,Yes,2002,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,Bowl Game Promo '22,2022-12-28 00:00:00,0,0,0,0
12068683,43,Male,Single,Chicago,Illinois,United States,Yes,2001,1KM-Gies College of Business,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11492873,83,Male,Married,La Grange Park,Illinois,United States,Yes,,,,No record,1900-01-01 00:00:00,0,0,0,0
11384489,47,Male,Married,Arlington,Massachusetts,United States,Yes,1998,1KV-Liberal Arts & Sciences,BS: Bachelor of Science,Main site,2022-11-29 00:00:00,0,0,0,0
10552796,79,Male,Married,Edwards,Illinois,United States,Yes,1966,1KP-Grainger Engineering,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11685809,42,Male,Life Partner,Chicago,Illinois,United States,Yes,2002,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11457626,56,Female,Married,Arlington Heights,Illinois,United States,Yes,1988,1KT-College of Media,BSJ: Bachelor of Science in Journalism,Main site,2022-08-24 00:00:00,0,0,0,0
10996306,28,Female,Unknown,Arlington Heights,Illinois,United States,Yes,2016,1KP-Grainger Engineering,BS: Bachelor of Science,Main site,2022-07-15 00:00:00,0,0,0,0
10540699,81,Male,Married,Austin,Texas,United States,Yes,1964,1KV-Liberal Arts & Sciences,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11543515,81,Male,Widow/er,Champaign,Illinois,United States,Yes,,,,Holiday Promo '22,2022-11-05 00:00:00,0,0,0,0
11722597,47,Female,Single,Port Matilda,Pennsylvania,United States,Yes,1998,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,Main site,2022-02-17 00:00:00,50,1,1,1
10645593,38,Male,Married,Park Ridge,Illinois,United States,Yes,2008,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,Main site,2022-10-12 00:00:00,0,0,0,0
14330121,0,Male,Unknown,Chillicothe,Illinois,United States,Yes,,,,Main site,2022-10-26 00:00:00,0,0,0,0
14271041,0,Female,Unknown,Orland Park,Illinois,United States,Yes,,,,Main site,2022-08-13 00:00:00,0,0,0,0
11717037,53,Male,Married,Waltham,Massachusetts,United States,Yes,1996,1KP-Grainger Engineering,MS: Master of Science,Main site,2022-02-07 00:00:00,170,2,1,1
11428278,73,Male,Single,Western Springs,Illinois,United States,Yes,1971,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Main site,2022-02-07 00:00:00,4475,20,2,1
11670963,42,Male,Single,Glen Ellyn,Illinois,United States,Yes,2002,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11708178,64,Female,Single,Colorado Springs,Colorado,United States,Yes,1985,1KN-Education,BS: Bachelor of Science,Back to School '22,2022-08-24 00:00:00,0,0,0,0
11518628,74,Male,Single,Rehoboth Beach,Delaware,United States,Yes,1972,1KP-Grainger Engineering,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11739599,73,Male,Married,Ashtabula,Ohio,United States,Yes,1981,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11748790,56,Male,Married,Columbia,South Carolina,United States,Yes,1994,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11683288,42,Male,Single,Frankfort,Illinois,United States,Yes,2002,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Main site,2022-02-07 00:00:00,750,14,4,1
11720532,64,Female,Married,Bonita Springs,Florida,United States,Yes,1998,1KN-Education,CAS: Certificate of Advanced Study,Back to School '22,2022-08-24 00:00:00,0,0,0,0
11399184,71,Female,Married,Lake Mills,Wisconsin,United States,Yes,1974,1LC-Veterinary Medicine,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
13767884,53,Male,Married,Elm Grove,Wisconsin,United States,Yes,2020,1KM-Gies College of Business,MS: Master of Science,Main site,2022-05-14 00:00:00,0,0,0,0
11592004,56,Male,Single,Eagle,Idaho,United States,Yes,1989,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11423694,76,Male,Married,Omaha,Nebraska,United States,Yes,1968,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11740408,68,Female,Married,Kent,Washington,United States,Yes,1981,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
13771123,51,Male,Unknown,Belgrade,Beograd,Serbia,Yes,2021,1KM-Gies College of Business,MBA: Master of Business Admin,No record,1900-01-01 00:00:00,0,0,0,0
11410162,43,Female,Married,Chatham,Illinois,United States,Yes,2000,1KT-College of Media,BSJ: Bachelor of Science in Journalism,Main site,2022-04-21 00:00:00,0,0,0,0
12067324,62,Male,Married,Gardendale,Alabama,United States,Yes,1983,1KV-Liberal Arts & Sciences,MS: Master of Science,Main site,2022-02-18 00:00:00,575,11,1,1
11698562,90,Male,Single,Elgin,Illinois,United States,Yes,1970,1KN-Education,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
13565012,47,Male,Married,Mahomet,Illinois,United States,Yes,,,,Main site,2022-03-24 00:00:00,4738.25,6,2,1
10901465,31,Male,Unknown,Park Ridge,Illinois,United States,Yes,2014,1KT-College of Media,BSJ: Bachelor of Science in Journalism,Main site,2022-08-02 00:00:00,0,0,0,0
14248020,0,Female,Unknown,Houston,Texas,United States,Yes,,,,Main site,2022-03-30 00:00:00,0,0,0,0
14334087,0,Male,Unknown,Chicago,Illinois,United States,Yes,,,,Main site,2022-11-22 00:00:00,0,0,0,0
11720599,49,Male,Married,Temecula,California,United States,Yes,1995,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Main site,2022-03-13 00:00:00,68,2,1,1
11721322,45,Male,Single,White Heath,Illinois,United States,Yes,2000,1KM-Gies College of Business,BS: Bachelor of Science,Main site,2022-08-24 00:00:00,0,0,0,0
11533055,77,Male,Married,Pine Bluff,Arkansas,United States,Yes,1976,1KU-Law,JD: Juris Doctor,No record,1900-01-01 00:00:00,0,0,0,0
12021396,48,Female,Married,Arthur,Illinois,United States,Yes,1998,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11418072,69,Female,Married,Champaign,Illinois,United States,Yes,1975,,AB: Bachelor of Arts,No record,1900-01-01 00:00:00,0,0,0,0
14062711,40,Female,Married,Pasadena,California,United States,Yes,2021,1KN-Education,EDM: Master of Education,Main site,2022-05-03 00:00:00,0,0,0,0
11568207,63,Female,Married,Menlo Park,California,United States,Yes,1982,1KP-Grainger Engineering,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
14055247,41,Male,Unknown,Tempe,Arizona,United States,Yes,2021,1KM-Gies College of Business,MS: Master of Science,Main site,2022-08-31 00:00:00,0,0,0,0
10691027,38,Male,Unknown,Philadelphia,Pennsylvania,United States,Yes,2010,1LC-Veterinary Medicine,DVM: Doctor of Veterinary Medicine,Bowl Game Promo '22,2022-12-16 00:00:00,0,0,0,0
13501976,25,Male,Single,Taylorville,Illinois,United States,Yes,2020,1KM-Gies College of Business,BS: Bachelor of Science,Main site,2022-02-22 00:00:00,150,2,1,1
12020916,44,Male,Single,Champaign,Illinois,United States,Yes,2001,1KM-Gies College of Business,BS: Bachelor of Science,Main site,2022-04-15 00:00:00,0,0,0,0
12021129,52,Male,Single,Berkeley,California,United States,Yes,1994,,,No record,1900-01-01 00:00:00,0,0,0,0
11732652,69,Male,Single,Rantoul,Illinois,United States,Yes,1975,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11446820,76,Male,Married,Los Angeles,California,United States,Yes,1969,1KR-Fine & Applied Arts,BS: Bachelor of Science,Main site,2022-02-28 00:00:00,7353.75,18,14,1
11746002,56,Male,Married,Saint Louis,Missouri,United States,Yes,1989,1KP-Grainger Engineering,BS: Bachelor of Science,Main site,2022-02-26 00:00:00,500,12,2,1
11465155,74,Male,Married,Mount Vernon,Illinois,United States,Yes,1970,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,Main site,2022-03-21 00:00:00,3118,6,2,1
11411062,60,Male,Married,Du Quoin,Illinois,United States,Yes,,,,No record,1900-01-01 00:00:00,0,0,0,0
11474346,58,Male,Married,Bloomington,Illinois,United States,Yes,1987,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11535916,71,Male,Married,Sugar Land,Texas,United States,Yes,1975,,BS: Bachelor of Science,Main site,2022-06-12 00:00:00,0,0,0,0
11429527,53,Female,Married,Elliott,Illinois,United States,Yes,1992,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,Main site,2022-02-07 00:00:00,1736,17,2,1
11002751,32,Female,Unknown,Seattle,Washington,United States,Yes,2014,1KV-Liberal Arts & Sciences,MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
11743319,58,Male,Single,Madison,Wisconsin,United States,Yes,1985,1KP-Grainger Engineering,BS: Bachelor of Science,Main site,2022-12-28 00:00:00,0,0,0,0
11451717,62,Male,Married,Glen Ellyn,Illinois,United States,Yes,1983,1KM-Gies College of Business,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11412745,61,Male,Single,Chicago,Illinois,United States,Yes,1983,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,Main site,2022-02-09 00:00:00,1380,13,2,1
11734502,73,Male,Single,Boulder,Colorado,United States,Yes,1972,1KR-Fine & Applied Arts,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11385084,91,Male,Married,Wilmington,Delaware,United States,Yes,,,,No record,1900-01-01 00:00:00,0,0,0,0
11568917,61,Male,Married,Parkland,Florida,United States,Yes,1983,1KP-Grainger Engineering,BS: Bachelor of Science,Main site,2022-05-01 00:00:00,0,0,0,0
11382902,85,Male,Married,Champaign,Illinois,United States,Yes,1961,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,Main site,2022-07-19 00:00:00,0,0,0,0
11638868,56,Female,Married,Oak Park,Illinois,United States,Yes,1988,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Main site,2022-11-12 00:00:00,0,0,0,0
11609131,52,Female,Single,Puyallup,Washington,United States,Yes,,,EDD: Doctor of Education,No record,1900-01-01 00:00:00,0,0,0,0
11372368,84,Male,Widow/er,Germantown,Tennessee,United States,Yes,1962,1KP-Grainger Engineering,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11408107,59,Female,Single,Oak Lawn,Illinois,United States,Yes,1987,1LP-School of Information Sciences,MS: Master of Science,Main site,2022-06-30 00:00:00,0,0,0,0
11498755,73,Male,Married,New York,New York,United States,Yes,1970,,BBA: Bachelor of Business Administration,No record,1900-01-01 00:00:00,0,0,0,0
11399834,47,Male,Married,Machesney Park,Illinois,United States,Yes,1999,1KP-Grainger Engineering,BS: Bachelor of Science,Back to School '22,2022-09-07 00:00:00,0,0,0,0
11561680,63,Male,Married,Palatine,Illinois,United States,Yes,1980,1LE-Institute of Aviation,AVIMC: Aviation Certificate: Aircraft Systems,Main site,2022-12-05 00:00:00,0,0,0,0
12046114,41,Male,Married,Chicago,Illinois,United States,Yes,2003,1KP-Grainger Engineering,BS: Bachelor of Science,Main site,2022-04-26 00:00:00,0,0,0,0
14339067,0,Male,Unknown,Wheaton,Illinois,United States,Yes,,,,Main site,2022-12-27 00:00:00,0,0,0,0
10721086,35,Male,Married,Avondale,Arizona,United States,Yes,2010,1KP-Grainger Engineering,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11721203,47,Male,Married,Tustin,California,United States,Yes,1999,1KP-Grainger Engineering,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11754592,0,Male,Unknown,Seattle,Washington,United States,Yes,1987,100-Urbana-Champaign Campus (GENERIC),,Back to School '22,2022-09-15 00:00:00,0,0,0,0
11412912,81,Male,Widow/er,Glencoe,Illinois,United States,Yes,1963,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11671887,43,Male,Married,Palatine,Illinois,United States,Yes,2002,1KT-College of Media,BS: Bachelor of Science,Main site,2022-12-20 00:00:00,0,0,0,0
11384085,78,Male,Married,Bowling Green,Ohio,United States,Yes,1967,1KV-Liberal Arts & Sciences,MA: Master of Arts,Main site,2022-02-07 00:00:00,1800,13,5,1
10615087,37,Female,Unknown,Chicago,Illinois,United States,Yes,2007,1KP-Grainger Engineering,BS: Bachelor of Science,Main site,2022-11-07 00:00:00,0,0,0,0
10738010,38,Male,Married,Montebello,California,United States,Yes,2007,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Main site,2022-06-04 00:00:00,0,0,0,0
11765320,45,Female,Married,Los Gatos,California,United States,Yes,1999,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Main site,2022-12-01 00:00:00,0,0,0,0
10710748,44,Male,Married,Kaohsiung City,,"Taiwan, Republic of China",Yes,2009,1KV-Liberal Arts & Sciences,MS: Master of Science,No record,1900-01-01 00:00:00,50,1,1,1
11475555,61,Male,Single,San Jose,California,United States,Yes,1984,1KP-Grainger Engineering,BS: Bachelor of Science,Main site,2022-09-08 00:00:00,0,0,0,0
12047268,40,Male,Single,Chatham,Illinois,United States,Yes,,,,No record,1900-01-01 00:00:00,0,0,0,0
13924872,37,Male,Unknown,Geneva,Illinois,United States,Yes,2022,1KM-Gies College of Business,MBA: Master of Business Admin,Bowl Game Promo '22,2022-12-28 00:00:00,0,0,0,0
11003192,38,Female,Unknown,Champaign,Illinois,United States,Yes,2014,1LL-School of Social Work,MSW: Master of Social Work,Back to School '22,2022-08-24 00:00:00,0,0,0,0
11460690,53,Male,Married,Chicago,Illinois,United States,Yes,1993,1KP-Grainger Engineering,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11149076,27,Male,Unknown,Danville,Illinois,United States,Yes,2016,1KV-Liberal Arts & Sciences,BALAS: BA  Liberal Arts and Science,Main site,2022-02-07 00:00:00,70,2,1,1
11482493,57,Female,Married,Lisle,Illinois,United States,Yes,1988,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
10542111,84,Male,Married,Gaithersburg,Maryland,United States,Yes,1963,1KP-Grainger Engineering,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11527620,66,Male,Married,Tunnel Hill,Illinois,United States,Yes,1979,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,Main site,2022-02-15 00:00:00,2850,15,15,1
11721757,45,Female,Married,San Antonio,Texas,United States,Yes,1999,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Back to School '22,2022-08-20 00:00:00,0,0,0,0
11383341,68,Female,Married,Cary,North Carolina,United States,Yes,1977,1LP-School of Information Sciences,MS: Master of Science,Homecoming '22,2022-10-05 00:00:00,0,0,0,0
11315397,46,Male,Married,Fairmount,Illinois,United States,Yes,1999,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,Main site,2022-04-23 00:00:00,0,0,0,0
14271769,33,Male,Single,Caracas,,"Venezuela, Bolivarian Republic of",Yes,,1KM-Gies College of Business,MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
10509937,90,Male,Married,Virginia,Minnesota,United States,Yes,,,,No record,1900-01-01 00:00:00,0,0,0,0
11497678,57,Female,Single,Elmhurst,Illinois,United States,Yes,1987,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11718927,49,Female,Married,Evanston,Illinois,United States,Yes,1995,1KR-Fine & Applied Arts,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11483217,44,Female,Married,Chicago,Illinois,United States,Yes,2001,1KR-Fine & Applied Arts,BME: Bachelor of Music Education,No record,1900-01-01 00:00:00,578.75,11,2,1
11777646,43,Female,Married,Riverside,Illinois,United States,Yes,2001,1KP-Grainger Engineering,BS: Bachelor of Science,Main site,2022-06-06 00:00:00,0,0,0,0
11105252,49,Female,Unknown,Chicago,Illinois,United States,Yes,2015,1KM-Gies College of Business,MS: Master of Science,Bowl Game Promo '22,2022-12-16 00:00:00,0,0,0,0
11588806,60,Male,Single,Hannibal,Missouri,United States,Yes,1984,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Main site,2022-10-25 00:00:00,0,0,0,0
10856126,31,Male,Divorced,Champaign,Illinois,United States,Yes,2013,1KM-Gies College of Business,BS: Bachelor of Science,Main site,2022-09-21 00:00:00,0,0,0,0
11412384,63,Female,Widow/er,Carlock,Illinois,United States,Yes,1983,1KN-Education,BS: Bachelor of Science,Main site,2022-02-21 00:00:00,12185,16,6,1
11048389,47,Female,Married,Jeffersonville,Indiana,United States,Yes,2015,1KR-Fine & Applied Arts,MA: Master of Arts,No record,1900-01-01 00:00:00,0,0,0,0
10961101,29,Female,Unknown,Chandler,Arizona,United States,Yes,2015,1KR-Fine & Applied Arts,BMUS: Bachelor of Music,No record,1900-01-01 00:00:00,0,0,0,0
11744006,68,Male,Married,Austin,Texas,United States,Yes,,,AB: Bachelor of Arts,Main site,2022-04-06 00:00:00,0,0,0,0
14268448,0,Male,Unknown,Athens,Illinois,United States,Yes,,,,Main site,2022-08-08 00:00:00,0,0,0,0
12063657,41,Female,Single,Lake Geneva,Wisconsin,United States,Yes,2003,1KN-Education,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11479266,74,Male,Married,Champaign,Illinois,United States,Yes,1971,1KV-Liberal Arts & Sciences,BA: Bachelor of Arts,Main site,2022-05-12 00:00:00,0,0,0,0
11133538,29,Male,Unknown,Chicago,Illinois,United States,Yes,2015,1KM-Gies College of Business,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
